Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
6/6/20,Alabama,1073,1066,TRUE,992,7,81,2020,272,1347,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/13/20,Alabama,1055,1058,FALSE,988,0,67,2020,272,1347,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/20/20,Alabama,999,1051,FALSE,982,0,17,2020,272,1347,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/27/20,Alabama,1046,1046,FALSE,980,0,66,2020,272,1347,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
7/4/20,Alabama,1080,1051,TRUE,977,29,103,2020,272,1347,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
7/11/20,Alabama,1127,1050,TRUE,977,77,150,2020,272,1347,0.1,0.2,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
7/18/20,Alabama,1083,1047,TRUE,977,36,106,2020,272,1347,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
7/25/20,Alabama,1080,1042,TRUE,974,38,106,2020,272,1347,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8/1/20,Alabama,1087,1033,TRUE,967,54,120,2020,272,1347,0.1,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8/8/20,Alabama,1067,1036,TRUE,963,31,104,2020,272,1347,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
8/15/20,Alabama,959,1033,FALSE,962,0,0,2020,272,1347,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
1/14/17,Alaska,87,109,FALSE,89,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/21/17,Alaska,93,107,FALSE,87,0,6,2017,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
1/28/17,Alaska,80,107,FALSE,87,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/4/17,Alaska,87,105,FALSE,86,0,1,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/11/17,Alaska,63,105,FALSE,86,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/18/17,Alaska,80,102,FALSE,83,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/25/17,Alaska,73,103,FALSE,83,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/4/17,Alaska,66,102,FALSE,82,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/11/17,Alaska,74,103,FALSE,83,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/18/17,Alaska,84,103,FALSE,84,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/25/17,Alaska,92,103,FALSE,83,0,9,2017,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/1/17,Alaska,89,104,FALSE,84,0,5,2017,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/8/17,Alaska,78,104,FALSE,84,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/15/17,Alaska,88,101,FALSE,82,0,6,2017,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/22/17,Alaska,58,98,FALSE,80,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/29/17,Alaska,80,100,FALSE,81,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/6/17,Alaska,73,101,FALSE,81,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/13/17,Alaska,77,101,FALSE,81,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/20/17,Alaska,68,104,FALSE,84,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/27/17,Alaska,76,105,FALSE,85,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/3/17,Alaska,77,103,FALSE,84,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/10/17,Alaska,84,103,FALSE,83,0,1,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/17/17,Alaska,90,107,FALSE,87,0,3,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/24/17,Alaska,81,106,FALSE,86,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/1/17,Alaska,79,107,FALSE,87,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/8/17,Alaska,82,110,FALSE,90,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/15/17,Alaska,70,112,FALSE,91,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/22/17,Alaska,81,109,FALSE,88,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/29/17,Alaska,79,107,FALSE,87,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/5/17,Alaska,64,104,FALSE,84,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/12/17,Alaska,68,103,FALSE,84,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/19/17,Alaska,89,102,FALSE,83,0,6,2017,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
8/26/17,Alaska,89,104,FALSE,84,0,5,2017,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
9/2/17,Alaska,77,107,FALSE,87,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/9/17,Alaska,86,105,FALSE,86,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/16/17,Alaska,83,104,FALSE,85,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/23/17,Alaska,89,105,FALSE,86,0,3,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/30/17,Alaska,115,108,TRUE,87,7,28,2017,0,108,0.1,0.3,Predicted (weighted),"All causes, excluding COVID-19",,
10/7/17,Alaska,78,107,FALSE,87,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/14/17,Alaska,79,110,FALSE,89,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/21/17,Alaska,79,108,FALSE,89,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/28/17,Alaska,96,109,FALSE,88,0,8,2017,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
11/4/17,Alaska,64,107,FALSE,87,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/11/17,Alaska,71,106,FALSE,85,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/18/17,Alaska,81,105,FALSE,85,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/25/17,Alaska,75,106,FALSE,85,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/2/17,Alaska,94,104,FALSE,84,0,10,2017,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
12/9/17,Alaska,76,105,FALSE,84,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/16/17,Alaska,96,107,FALSE,86,0,10,2017,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
12/23/17,Alaska,90,109,FALSE,88,0,2,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/30/17,Alaska,86,108,FALSE,88,0,0,2017,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/6/18,Alaska,72,110,FALSE,89,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/13/18,Alaska,100,110,FALSE,90,0,10,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
1/20/18,Alaska,95,108,FALSE,88,0,7,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
1/27/18,Alaska,79,105,FALSE,85,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/3/18,Alaska,82,104,FALSE,84,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/10/18,Alaska,65,101,FALSE,81,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/17/18,Alaska,83,98,FALSE,79,0,4,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2/24/18,Alaska,94,97,FALSE,78,0,16,2018,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
3/3/18,Alaska,91,97,FALSE,78,0,13,2018,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
3/10/18,Alaska,90,97,FALSE,78,0,12,2018,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
3/17/18,Alaska,69,100,FALSE,81,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/24/18,Alaska,76,100,FALSE,81,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/31/18,Alaska,78,101,FALSE,82,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/7/18,Alaska,92,99,FALSE,80,0,12,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/14/18,Alaska,90,98,FALSE,79,0,11,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/21/18,Alaska,98,96,TRUE,77,2,21,2018,0,108,0,0.3,Predicted (weighted),"All causes, excluding COVID-19",,
4/28/18,Alaska,77,96,FALSE,78,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/5/18,Alaska,93,97,FALSE,78,0,15,2018,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
5/12/18,Alaska,71,96,FALSE,78,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/19/18,Alaska,72,98,FALSE,79,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/26/18,Alaska,73,99,FALSE,80,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/2/18,Alaska,63,100,FALSE,80,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/9/18,Alaska,78,97,FALSE,78,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/16/18,Alaska,82,102,FALSE,83,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/23/18,Alaska,78,102,FALSE,82,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/30/18,Alaska,66,102,FALSE,82,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/7/18,Alaska,88,101,FALSE,82,0,6,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
7/14/18,Alaska,104,103,TRUE,84,1,20,2018,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
7/21/18,Alaska,71,101,FALSE,82,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/28/18,Alaska,77,99,FALSE,80,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/4/18,Alaska,89,97,FALSE,78,0,11,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
8/11/18,Alaska,82,96,FALSE,78,0,4,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
8/18/18,Alaska,89,94,FALSE,76,0,13,2018,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
8/25/18,Alaska,92,97,FALSE,78,0,14,2018,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
9/1/18,Alaska,80,102,FALSE,82,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/8/18,Alaska,86,103,FALSE,83,0,3,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/15/18,Alaska,65,103,FALSE,83,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/22/18,Alaska,84,101,FALSE,82,0,2,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/29/18,Alaska,81,103,FALSE,83,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/6/18,Alaska,91,102,FALSE,82,0,9,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
10/13/18,Alaska,84,105,FALSE,85,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/20/18,Alaska,80,103,FALSE,83,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/27/18,Alaska,89,103,FALSE,83,0,6,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
11/3/18,Alaska,67,102,FALSE,82,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/10/18,Alaska,92,99,FALSE,80,0,12,2018,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
11/17/18,Alaska,82,100,FALSE,80,0,2,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/24/18,Alaska,94,103,FALSE,83,0,11,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
12/1/18,Alaska,89,104,FALSE,84,0,5,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
12/8/18,Alaska,75,105,FALSE,85,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/15/18,Alaska,110,106,TRUE,86,4,24,2018,0,108,0,0.3,Predicted (weighted),"All causes, excluding COVID-19",,
12/22/18,Alaska,95,107,FALSE,86,0,9,2018,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
12/29/18,Alaska,68,107,FALSE,86,0,0,2018,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/5/19,Alaska,93,108,FALSE,87,0,6,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
1/12/19,Alaska,87,107,FALSE,86,0,1,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/19/19,Alaska,94,109,FALSE,88,0,6,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
1/26/19,Alaska,88,105,FALSE,84,0,4,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/2/19,Alaska,99,104,FALSE,83,0,16,2019,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
2/9/19,Alaska,96,102,FALSE,82,0,14,2019,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
2/16/19,Alaska,99,101,FALSE,81,0,18,2019,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
2/23/19,Alaska,76,100,FALSE,80,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/2/19,Alaska,94,102,FALSE,81,0,13,2019,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
3/9/19,Alaska,94,102,FALSE,81,0,13,2019,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
3/16/19,Alaska,100,103,FALSE,83,0,17,2019,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
3/23/19,Alaska,71,103,FALSE,82,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/30/19,Alaska,90,103,FALSE,82,0,8,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/6/19,Alaska,90,104,FALSE,83,0,7,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/13/19,Alaska,81,103,FALSE,82,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/20/19,Alaska,78,103,FALSE,82,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/27/19,Alaska,79,101,FALSE,81,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/4/19,Alaska,100,100,FALSE,80,0,20,2019,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
5/11/19,Alaska,86,98,FALSE,78,0,8,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
5/18/19,Alaska,91,100,FALSE,79,0,12,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
5/25/19,Alaska,82,100,FALSE,80,0,2,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/1/19,Alaska,77,102,FALSE,81,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/8/19,Alaska,93,100,FALSE,80,0,13,2019,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
6/15/19,Alaska,75,103,FALSE,82,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/22/19,Alaska,97,104,FALSE,83,0,14,2019,0,108,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
6/29/19,Alaska,87,106,FALSE,85,0,2,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/6/19,Alaska,81,104,FALSE,83,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/13/19,Alaska,91,107,FALSE,85,0,6,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
7/20/19,Alaska,74,106,FALSE,84,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/27/19,Alaska,59,104,FALSE,83,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/3/19,Alaska,74,101,FALSE,80,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/10/19,Alaska,86,103,FALSE,81,0,5,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
8/17/19,Alaska,94,103,FALSE,82,0,12,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
8/24/19,Alaska,73,105,FALSE,83,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/31/19,Alaska,82,106,FALSE,85,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/7/19,Alaska,71,107,FALSE,86,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/14/19,Alaska,91,107,FALSE,85,0,6,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
9/21/19,Alaska,94,107,FALSE,86,0,8,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
9/28/19,Alaska,82,107,FALSE,86,0,0,2019,0,108,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/5/19,Alaska,93,109,FALSE,88,0,5,2019,0,108,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
